III_1	7195182	7196281	.	931	.	-1	12.50720	-1	206	1.273664	2.243692	7195182	7195906	12.50720	218	7195219	7196281	13.57130	157
II_1	13626313	13626785	.	871	.	-1	12.50720	-1	115	1.046964	2.099537	13626327	13626785	12.50720	102	13626313	13626770	14.99530	114
IV	8927060	8927523	.	925	.	-1	12.50720	-1	141	1.252995	2.229112	8927060	8927523	12.50720	144	8927086	8927417	13.72850	113
I_1	6590170	6590837	.	864	.	-1	12.50720	-1	158	1.017979	2.081840	6590217	6590837	12.50720	113	6590170	6590448	14.99530	157
I_1	7268938	7269275	.	889	.	-1	12.50720	-1	218	1.123279	2.142930	7268938	7269275	12.50720	220	7269029	7269263	14.99530	126
V_1	18591781	18592041	.	892	.	-1	12.50720	-1	84	1.131145	2.148273	18591788	18592041	12.50720	67	18591781	18592009	14.35720	95
X_1	9894665	9894909	.	933	.	-1	12.50720	-1	107	1.276790	2.248519	9894681	9894909	12.50720	82	9894665	9894890	13.72850	117
I_1	8263524	8263929	.	854	.	-1	12.50030	-1	241	0.985445	2.057845	8263538	8263929	13.11670	205	8263524	8263926	12.50030	263
IV	13096495	13097063	.	862	.	-1	12.49690	-1	390	1.017542	2.076032	13096572	13096990	12.78280	269	13096495	13097063	12.49690	434
IV	7506088	7506457	.	909	.	-1	12.49070	-1	178	1.210168	2.189822	7506136	7506394	12.49070	155	7506088	7506457	13.27470	153
IV	16657342	16657784	.	896	.	-1	12.35950	-1	209	1.134323	2.158948	16657369	16657784	12.35950	130	16657342	16657784	12.50030	261
V_1	4056673	4056885	.	837	.	-1	12.35950	-1	100	0.946378	2.016487	4056673	4056864	12.35950	96	4056704	4056885	14.82870	73
III_1	8917664	8917994	.	834	.	-1	12.35230	-1	194	0.940420	2.010587	8917664	8917994	12.96440	202	8917687	8917980	12.35230	163
IV	10245729	10246124	.	852	.	-1	12.18360	-1	122	0.984187	2.051929	10245743	10246029	12.18360	113	10245729	10246124	12.27530	118
II_1	5068574	5068777	.	885	.	-1	11.90780	-1	108	1.107520	2.132065	5068574	5068777	11.90780	103	5068580	5068776	13.10950	107
II_1	10216878	10217055	.	849	.	-1	11.90780	-1	99	0.976988	2.046002	10216886	10217055	11.90780	107	10216878	10217048	12.50030	83
V_1	11187289	11187807	.	856	.	-1	11.90780	-1	393	0.987380	2.063839	11187601	11187807	11.90780	81	11187289	11187802	13.10950	393
X_1	10373150	10373326	.	887	.	-1	11.90780	-1	72	1.108111	2.137461	10373150	10373326	11.90780	72	10373161	10373326	13.10950	61
